Log_name	Pos	Event_type	Server_id	End_log_pos	Info
mysql-bin.000002	4	Format_desc	1	126	Server ver: 8.0.36, Binlog ver: 4
mysql-bin.000002	126	Previous_gtids	1	157	
mysql-bin.000002	157	Gtid	1	234	SET @@SESSION.GTID_NEXT= 'cda8356d-0452-11ef-946d-0242ac120002:1'
mysql-bin.000002	234	Query	1	338	use `mysql`; TRUNCATE TABLE time_zone /* xid=3 */
mysql-bin.000002	338	Gtid	1	415	SET @@SESSION.GTID_NEXT= 'cda8356d-0452-11ef-946d-0242ac120002:2'
mysql-bin.000002	415	Query	1	524	use `mysql`; TRUNCATE TABLE time_zone_name /* xid=4 */
mysql-bin.000002	524	Gtid	1	601	SET @@SESSION.GTID_NEXT= 'cda8356d-0452-11ef-946d-0242ac120002:3'
mysql-bin.000002	601	Query	1	716	use `mysql`; TRUNCATE TABLE time_zone_transition /* xid=5 */
mysql-bin.000002	716	Gtid	1	793	SET @@SESSION.GTID_NEXT= 'cda8356d-0452-11ef-946d-0242ac120002:4'
mysql-bin.000002	793	Query	1	913	use `mysql`; TRUNCATE TABLE time_zone_transition_type /* xid=6 */
mysql-bin.000002	913	Gtid	1	993	SET @@SESSION.GTID_NEXT= 'cda8356d-0452-11ef-946d-0242ac120002:5'
mysql-bin.000002	993	Query	1	1069	BEGIN
mysql-bin.000002	1069	Table_map	1	1128	table_id: 104 (mysql.time_zone)
mysql-bin.000002	1128	Write_rows	1	1169	table_id: 104 flags: STMT_END_F
mysql-bin.000002	1169	Table_map	1	1236	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	1236	Write_rows	1	1291	table_id: 105 flags: STMT_END_F
mysql-bin.000002	1291	Table_map	1	1360	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	1360	Write_rows	1	1429	table_id: 106 flags: STMT_END_F
mysql-bin.000002	1429	Table_map	1	1510	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	1510	Write_rows	1	1581	table_id: 107 flags: STMT_END_F
mysql-bin.000002	1581	Table_map	1	1640	table_id: 104 (mysql.time_zone)
mysql-bin.000002	1640	Write_rows	1	1681	table_id: 104 flags: STMT_END_F
mysql-bin.000002	1681	Table_map	1	1748	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	1748	Write_rows	1	1801	table_id: 105 flags: STMT_END_F
mysql-bin.000002	1801	Table_map	1	1870	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	1870	Write_rows	1	1939	table_id: 106 flags: STMT_END_F
mysql-bin.000002	1939	Table_map	1	2020	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	2020	Write_rows	1	2091	table_id: 107 flags: STMT_END_F
mysql-bin.000002	2091	Table_map	1	2150	table_id: 104 (mysql.time_zone)
mysql-bin.000002	2150	Write_rows	1	2191	table_id: 104 flags: STMT_END_F
mysql-bin.000002	2191	Table_map	1	2258	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	2258	Write_rows	1	2317	table_id: 105 flags: STMT_END_F
mysql-bin.000002	2317	Table_map	1	2386	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	2386	Write_rows	1	2523	table_id: 106 flags: STMT_END_F
mysql-bin.000002	2523	Table_map	1	2604	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	2604	Write_rows	1	2733	table_id: 107 flags: STMT_END_F
mysql-bin.000002	2733	Table_map	1	2792	table_id: 104 (mysql.time_zone)
mysql-bin.000002	2792	Write_rows	1	2833	table_id: 104 flags: STMT_END_F
mysql-bin.000002	2833	Table_map	1	2900	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	2900	Write_rows	1	2955	table_id: 105 flags: STMT_END_F
mysql-bin.000002	2955	Table_map	1	3024	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	3024	Write_rows	1	3637	table_id: 106 flags: STMT_END_F
mysql-bin.000002	3637	Table_map	1	3718	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	3718	Write_rows	1	3900	table_id: 107 flags: STMT_END_F
mysql-bin.000002	3900	Table_map	1	3959	table_id: 104 (mysql.time_zone)
mysql-bin.000002	3959	Write_rows	1	4000	table_id: 104 flags: STMT_END_F
mysql-bin.000002	4000	Table_map	1	4067	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	4067	Write_rows	1	4121	table_id: 105 flags: STMT_END_F
mysql-bin.000002	4121	Table_map	1	4190	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	4190	Write_rows	1	4327	table_id: 106 flags: STMT_END_F
mysql-bin.000002	4327	Table_map	1	4408	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	4408	Write_rows	1	4537	table_id: 107 flags: STMT_END_F
mysql-bin.000002	4537	Table_map	1	4596	table_id: 104 (mysql.time_zone)
mysql-bin.000002	4596	Write_rows	1	4637	table_id: 104 flags: STMT_END_F
mysql-bin.000002	4637	Table_map	1	4704	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	4704	Write_rows	1	4758	table_id: 105 flags: STMT_END_F
mysql-bin.000002	4758	Table_map	1	4827	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	4827	Write_rows	1	4964	table_id: 106 flags: STMT_END_F
mysql-bin.000002	4964	Table_map	1	5045	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	5045	Write_rows	1	5174	table_id: 107 flags: STMT_END_F
mysql-bin.000002	5174	Table_map	1	5233	table_id: 104 (mysql.time_zone)
mysql-bin.000002	5233	Write_rows	1	5274	table_id: 104 flags: STMT_END_F
mysql-bin.000002	5274	Table_map	1	5341	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	5341	Write_rows	1	5395	table_id: 105 flags: STMT_END_F
mysql-bin.000002	5395	Table_map	1	5464	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	5464	Write_rows	1	5533	table_id: 106 flags: STMT_END_F
mysql-bin.000002	5533	Table_map	1	5614	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	5614	Write_rows	1	5685	table_id: 107 flags: STMT_END_F
mysql-bin.000002	5685	Table_map	1	5744	table_id: 104 (mysql.time_zone)
mysql-bin.000002	5744	Write_rows	1	5785	table_id: 104 flags: STMT_END_F
mysql-bin.000002	5785	Table_map	1	5852	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	5852	Write_rows	1	5906	table_id: 105 flags: STMT_END_F
mysql-bin.000002	5906	Table_map	1	5975	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	5975	Write_rows	1	6095	table_id: 106 flags: STMT_END_F
mysql-bin.000002	6095	Table_map	1	6176	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	6176	Write_rows	1	6285	table_id: 107 flags: STMT_END_F
mysql-bin.000002	6285	Table_map	1	6344	table_id: 104 (mysql.time_zone)
mysql-bin.000002	6344	Write_rows	1	6385	table_id: 104 flags: STMT_END_F
mysql-bin.000002	6385	Table_map	1	6452	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	6452	Write_rows	1	6506	table_id: 105 flags: STMT_END_F
mysql-bin.000002	6506	Table_map	1	6575	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	6575	Write_rows	1	6644	table_id: 106 flags: STMT_END_F
mysql-bin.000002	6644	Table_map	1	6725	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	6725	Write_rows	1	6796	table_id: 107 flags: STMT_END_F
mysql-bin.000002	6796	Table_map	1	6855	table_id: 104 (mysql.time_zone)
mysql-bin.000002	6855	Write_rows	1	6896	table_id: 104 flags: STMT_END_F
mysql-bin.000002	6896	Table_map	1	6963	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	6963	Write_rows	1	7017	table_id: 105 flags: STMT_END_F
mysql-bin.000002	7017	Table_map	1	7086	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	7086	Write_rows	1	7172	table_id: 106 flags: STMT_END_F
mysql-bin.000002	7172	Table_map	1	7253	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	7253	Write_rows	1	7342	table_id: 107 flags: STMT_END_F
mysql-bin.000002	7342	Table_map	1	7401	table_id: 104 (mysql.time_zone)
mysql-bin.000002	7401	Write_rows	1	7442	table_id: 104 flags: STMT_END_F
mysql-bin.000002	7442	Table_map	1	7509	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	7509	Write_rows	1	7565	table_id: 105 flags: STMT_END_F
mysql-bin.000002	7565	Table_map	1	7634	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	7634	Write_rows	1	7703	table_id: 106 flags: STMT_END_F
mysql-bin.000002	7703	Table_map	1	7784	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	7784	Write_rows	1	7855	table_id: 107 flags: STMT_END_F
mysql-bin.000002	7855	Table_map	1	7914	table_id: 104 (mysql.time_zone)
mysql-bin.000002	7914	Write_rows	1	7955	table_id: 104 flags: STMT_END_F
mysql-bin.000002	7955	Table_map	1	8022	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	8022	Write_rows	1	8081	table_id: 105 flags: STMT_END_F
mysql-bin.000002	8081	Table_map	1	8150	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	8150	Write_rows	1	8270	table_id: 106 flags: STMT_END_F
mysql-bin.000002	8270	Table_map	1	8351	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	8351	Write_rows	1	8460	table_id: 107 flags: STMT_END_F
mysql-bin.000002	8460	Table_map	1	8519	table_id: 104 (mysql.time_zone)
mysql-bin.000002	8519	Write_rows	1	8560	table_id: 104 flags: STMT_END_F
mysql-bin.000002	8560	Table_map	1	8627	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	8627	Write_rows	1	8684	table_id: 105 flags: STMT_END_F
mysql-bin.000002	8684	Table_map	1	8753	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	8753	Write_rows	1	8822	table_id: 106 flags: STMT_END_F
mysql-bin.000002	8822	Table_map	1	8903	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	8903	Write_rows	1	8974	table_id: 107 flags: STMT_END_F
mysql-bin.000002	8974	Table_map	1	9033	table_id: 104 (mysql.time_zone)
mysql-bin.000002	9033	Write_rows	1	9074	table_id: 104 flags: STMT_END_F
mysql-bin.000002	9074	Table_map	1	9141	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	9141	Write_rows	1	9194	table_id: 105 flags: STMT_END_F
mysql-bin.000002	9194	Table_map	1	9263	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	9263	Write_rows	1	11967	table_id: 106 flags: STMT_END_F
mysql-bin.000002	11967	Table_map	1	12048	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	12048	Write_rows	1	12157	table_id: 107 flags: STMT_END_F
mysql-bin.000002	12157	Table_map	1	12216	table_id: 104 (mysql.time_zone)
mysql-bin.000002	12216	Write_rows	1	12257	table_id: 104 flags: STMT_END_F
mysql-bin.000002	12257	Table_map	1	12324	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	12324	Write_rows	1	12382	table_id: 105 flags: STMT_END_F
mysql-bin.000002	12382	Table_map	1	12451	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	12451	Write_rows	1	14101	table_id: 106 flags: STMT_END_F
mysql-bin.000002	14101	Table_map	1	14182	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	14182	Write_rows	1	14307	table_id: 107 flags: STMT_END_F
mysql-bin.000002	14307	Table_map	1	14366	table_id: 104 (mysql.time_zone)
mysql-bin.000002	14366	Write_rows	1	14407	table_id: 104 flags: STMT_END_F
mysql-bin.000002	14407	Table_map	1	14474	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	14474	Write_rows	1	14527	table_id: 105 flags: STMT_END_F
mysql-bin.000002	14527	Table_map	1	14596	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	14596	Write_rows	1	16790	table_id: 106 flags: STMT_END_F
mysql-bin.000002	16790	Table_map	1	16871	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	16871	Write_rows	1	17052	table_id: 107 flags: STMT_END_F
mysql-bin.000002	17052	Table_map	1	17111	table_id: 104 (mysql.time_zone)
mysql-bin.000002	17111	Write_rows	1	17152	table_id: 104 flags: STMT_END_F
mysql-bin.000002	17152	Table_map	1	17219	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	17219	Write_rows	1	17274	table_id: 105 flags: STMT_END_F
mysql-bin.000002	17274	Table_map	1	17343	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	17343	Write_rows	1	17412	table_id: 106 flags: STMT_END_F
mysql-bin.000002	17412	Table_map	1	17493	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	17493	Write_rows	1	17564	table_id: 107 flags: STMT_END_F
mysql-bin.000002	17564	Table_map	1	17623	table_id: 104 (mysql.time_zone)
mysql-bin.000002	17623	Write_rows	1	17664	table_id: 104 flags: STMT_END_F
mysql-bin.000002	17664	Table_map	1	17731	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	17731	Write_rows	1	17784	table_id: 105 flags: STMT_END_F
mysql-bin.000002	17784	Table_map	1	17853	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	17853	Write_rows	1	17922	table_id: 106 flags: STMT_END_F
mysql-bin.000002	17922	Table_map	1	18003	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	18003	Write_rows	1	18074	table_id: 107 flags: STMT_END_F
mysql-bin.000002	18074	Table_map	1	18133	table_id: 104 (mysql.time_zone)
mysql-bin.000002	18133	Write_rows	1	18174	table_id: 104 flags: STMT_END_F
mysql-bin.000002	18174	Table_map	1	18241	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	18241	Write_rows	1	18302	table_id: 105 flags: STMT_END_F
mysql-bin.000002	18302	Table_map	1	18371	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	18371	Write_rows	1	18508	table_id: 106 flags: STMT_END_F
mysql-bin.000002	18508	Table_map	1	18589	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	18589	Write_rows	1	18718	table_id: 107 flags: STMT_END_F
mysql-bin.000002	18718	Table_map	1	18777	table_id: 104 (mysql.time_zone)
mysql-bin.000002	18777	Write_rows	1	18818	table_id: 104 flags: STMT_END_F
mysql-bin.000002	18818	Table_map	1	18885	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	18885	Write_rows	1	18941	table_id: 105 flags: STMT_END_F
mysql-bin.000002	18941	Table_map	1	19010	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	19010	Write_rows	1	19147	table_id: 106 flags: STMT_END_F
mysql-bin.000002	19147	Table_map	1	19228	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	19228	Write_rows	1	19357	table_id: 107 flags: STMT_END_F
mysql-bin.000002	19357	Table_map	1	19416	table_id: 104 (mysql.time_zone)
mysql-bin.000002	19416	Write_rows	1	19457	table_id: 104 flags: STMT_END_F
mysql-bin.000002	19457	Table_map	1	19524	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	19524	Write_rows	1	19578	table_id: 105 flags: STMT_END_F
mysql-bin.000002	19578	Table_map	1	19647	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	19647	Write_rows	1	19767	table_id: 106 flags: STMT_END_F
mysql-bin.000002	19767	Table_map	1	19848	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	19848	Write_rows	1	19957	table_id: 107 flags: STMT_END_F
mysql-bin.000002	19957	Table_map	1	20016	table_id: 104 (mysql.time_zone)
mysql-bin.000002	20016	Write_rows	1	20057	table_id: 104 flags: STMT_END_F
mysql-bin.000002	20057	Table_map	1	20124	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	20124	Write_rows	1	20180	table_id: 105 flags: STMT_END_F
mysql-bin.000002	20180	Table_map	1	20249	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	20249	Write_rows	1	21712	table_id: 106 flags: STMT_END_F
mysql-bin.000002	21712	Table_map	1	21793	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	21793	Write_rows	1	21900	table_id: 107 flags: STMT_END_F
mysql-bin.000002	21900	Table_map	1	21959	table_id: 104 (mysql.time_zone)
mysql-bin.000002	21959	Write_rows	1	22000	table_id: 104 flags: STMT_END_F
mysql-bin.000002	22000	Table_map	1	22067	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	22067	Write_rows	1	22123	table_id: 105 flags: STMT_END_F
mysql-bin.000002	22123	Table_map	1	22192	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	22192	Write_rows	1	22261	table_id: 106 flags: STMT_END_F
mysql-bin.000002	22261	Table_map	1	22342	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	22342	Write_rows	1	22413	table_id: 107 flags: STMT_END_F
mysql-bin.000002	22413	Table_map	1	22472	table_id: 104 (mysql.time_zone)
mysql-bin.000002	22472	Write_rows	1	22513	table_id: 104 flags: STMT_END_F
mysql-bin.000002	22513	Table_map	1	22580	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	22580	Write_rows	1	22636	table_id: 105 flags: STMT_END_F
mysql-bin.000002	22636	Table_map	1	22705	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	22705	Write_rows	1	22774	table_id: 106 flags: STMT_END_F
mysql-bin.000002	22774	Table_map	1	22855	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	22855	Write_rows	1	22926	table_id: 107 flags: STMT_END_F
mysql-bin.000002	22926	Table_map	1	22985	table_id: 104 (mysql.time_zone)
mysql-bin.000002	22985	Write_rows	1	23026	table_id: 104 flags: STMT_END_F
mysql-bin.000002	23026	Table_map	1	23093	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	23093	Write_rows	1	23147	table_id: 105 flags: STMT_END_F
mysql-bin.000002	23147	Table_map	1	23216	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	23216	Write_rows	1	23285	table_id: 106 flags: STMT_END_F
mysql-bin.000002	23285	Table_map	1	23366	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	23366	Write_rows	1	23437	table_id: 107 flags: STMT_END_F
mysql-bin.000002	23437	Table_map	1	23496	table_id: 104 (mysql.time_zone)
mysql-bin.000002	23496	Write_rows	1	23537	table_id: 104 flags: STMT_END_F
mysql-bin.000002	23537	Table_map	1	23604	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	23604	Write_rows	1	23664	table_id: 105 flags: STMT_END_F
mysql-bin.000002	23664	Table_map	1	23733	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	23733	Write_rows	1	23870	table_id: 106 flags: STMT_END_F
mysql-bin.000002	23870	Table_map	1	23951	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	23951	Write_rows	1	24061	table_id: 107 flags: STMT_END_F
mysql-bin.000002	24061	Table_map	1	24120	table_id: 104 (mysql.time_zone)
mysql-bin.000002	24120	Write_rows	1	24161	table_id: 104 flags: STMT_END_F
mysql-bin.000002	24161	Table_map	1	24228	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	24228	Write_rows	1	24280	table_id: 105 flags: STMT_END_F
mysql-bin.000002	24280	Table_map	1	24349	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	24349	Write_rows	1	24996	table_id: 106 flags: STMT_END_F
mysql-bin.000002	24996	Table_map	1	25077	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	25077	Write_rows	1	25203	table_id: 107 flags: STMT_END_F
mysql-bin.000002	25203	Table_map	1	25262	table_id: 104 (mysql.time_zone)
mysql-bin.000002	25262	Write_rows	1	25303	table_id: 104 flags: STMT_END_F
mysql-bin.000002	25303	Table_map	1	25370	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	25370	Write_rows	1	25425	table_id: 105 flags: STMT_END_F
mysql-bin.000002	25425	Table_map	1	25494	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	25494	Write_rows	1	25631	table_id: 106 flags: STMT_END_F
mysql-bin.000002	25631	Table_map	1	25712	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	25712	Write_rows	1	25841	table_id: 107 flags: STMT_END_F
mysql-bin.000002	25841	Table_map	1	25900	table_id: 104 (mysql.time_zone)
mysql-bin.000002	25900	Write_rows	1	25941	table_id: 104 flags: STMT_END_F
mysql-bin.000002	25941	Table_map	1	26008	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	26008	Write_rows	1	26064	table_id: 105 flags: STMT_END_F
mysql-bin.000002	26064	Table_map	1	26133	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	26133	Write_rows	1	26780	table_id: 106 flags: STMT_END_F
mysql-bin.000002	26780	Table_map	1	26861	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	26861	Write_rows	1	26987	table_id: 107 flags: STMT_END_F
mysql-bin.000002	26987	Table_map	1	27046	table_id: 104 (mysql.time_zone)
mysql-bin.000002	27046	Write_rows	1	27087	table_id: 104 flags: STMT_END_F
mysql-bin.000002	27087	Table_map	1	27154	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	27154	Write_rows	1	27208	table_id: 105 flags: STMT_END_F
mysql-bin.000002	27208	Table_map	1	27277	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	27277	Write_rows	1	27346	table_id: 106 flags: STMT_END_F
mysql-bin.000002	27346	Table_map	1	27427	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	27427	Write_rows	1	27498	table_id: 107 flags: STMT_END_F
mysql-bin.000002	27498	Table_map	1	27557	table_id: 104 (mysql.time_zone)
mysql-bin.000002	27557	Write_rows	1	27598	table_id: 104 flags: STMT_END_F
mysql-bin.000002	27598	Table_map	1	27665	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	27665	Write_rows	1	27721	table_id: 105 flags: STMT_END_F
mysql-bin.000002	27721	Table_map	1	27790	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	27790	Write_rows	1	27910	table_id: 106 flags: STMT_END_F
mysql-bin.000002	27910	Table_map	1	27991	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	27991	Write_rows	1	28100	table_id: 107 flags: STMT_END_F
mysql-bin.000002	28100	Table_map	1	28159	table_id: 104 (mysql.time_zone)
mysql-bin.000002	28159	Write_rows	1	28200	table_id: 104 flags: STMT_END_F
mysql-bin.000002	28200	Table_map	1	28267	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	28267	Write_rows	1	28320	table_id: 105 flags: STMT_END_F
mysql-bin.000002	28320	Table_map	1	28389	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	28389	Write_rows	1	28509	table_id: 106 flags: STMT_END_F
mysql-bin.000002	28509	Table_map	1	28590	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	28590	Write_rows	1	28699	table_id: 107 flags: STMT_END_F
mysql-bin.000002	28699	Table_map	1	28758	table_id: 104 (mysql.time_zone)
mysql-bin.000002	28758	Write_rows	1	28799	table_id: 104 flags: STMT_END_F
mysql-bin.000002	28799	Table_map	1	28866	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	28866	Write_rows	1	28924	table_id: 105 flags: STMT_END_F
mysql-bin.000002	28924	Table_map	1	28993	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	28993	Write_rows	1	29113	table_id: 106 flags: STMT_END_F
mysql-bin.000002	29113	Table_map	1	29194	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	29194	Write_rows	1	29303	table_id: 107 flags: STMT_END_F
mysql-bin.000002	29303	Table_map	1	29362	table_id: 104 (mysql.time_zone)
mysql-bin.000002	29362	Write_rows	1	29403	table_id: 104 flags: STMT_END_F
mysql-bin.000002	29403	Table_map	1	29470	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	29470	Write_rows	1	29522	table_id: 105 flags: STMT_END_F
mysql-bin.000002	29522	Table_map	1	29591	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	29591	Write_rows	1	29660	table_id: 106 flags: STMT_END_F
mysql-bin.000002	29660	Table_map	1	29741	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	29741	Write_rows	1	29812	table_id: 107 flags: STMT_END_F
mysql-bin.000002	29812	Table_map	1	29871	table_id: 104 (mysql.time_zone)
mysql-bin.000002	29871	Write_rows	1	29912	table_id: 104 flags: STMT_END_F
mysql-bin.000002	29912	Table_map	1	29979	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	29979	Write_rows	1	30033	table_id: 105 flags: STMT_END_F
mysql-bin.000002	30033	Table_map	1	30102	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	30102	Write_rows	1	30222	table_id: 106 flags: STMT_END_F
mysql-bin.000002	30222	Table_map	1	30303	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	30303	Write_rows	1	30412	table_id: 107 flags: STMT_END_F
mysql-bin.000002	30412	Table_map	1	30471	table_id: 104 (mysql.time_zone)
mysql-bin.000002	30471	Write_rows	1	30512	table_id: 104 flags: STMT_END_F
mysql-bin.000002	30512	Table_map	1	30579	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	30579	Write_rows	1	30637	table_id: 105 flags: STMT_END_F
mysql-bin.000002	30637	Table_map	1	30706	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	30706	Write_rows	1	30775	table_id: 106 flags: STMT_END_F
mysql-bin.000002	30775	Table_map	1	30856	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	30856	Write_rows	1	30927	table_id: 107 flags: STMT_END_F
mysql-bin.000002	30927	Table_map	1	30986	table_id: 104 (mysql.time_zone)
mysql-bin.000002	30986	Write_rows	1	31027	table_id: 104 flags: STMT_END_F
mysql-bin.000002	31027	Table_map	1	31094	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	31094	Write_rows	1	31148	table_id: 105 flags: STMT_END_F
mysql-bin.000002	31148	Table_map	1	31217	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	31217	Write_rows	1	31286	table_id: 106 flags: STMT_END_F
mysql-bin.000002	31286	Table_map	1	31367	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	31367	Write_rows	1	31438	table_id: 107 flags: STMT_END_F
mysql-bin.000002	31438	Table_map	1	31497	table_id: 104 (mysql.time_zone)
mysql-bin.000002	31497	Write_rows	1	31538	table_id: 104 flags: STMT_END_F
mysql-bin.000002	31538	Table_map	1	31605	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	31605	Write_rows	1	31659	table_id: 105 flags: STMT_END_F
mysql-bin.000002	31659	Table_map	1	31728	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	31728	Write_rows	1	31848	table_id: 106 flags: STMT_END_F
mysql-bin.000002	31848	Table_map	1	31929	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	31929	Write_rows	1	32038	table_id: 107 flags: STMT_END_F
mysql-bin.000002	32038	Table_map	1	32097	table_id: 104 (mysql.time_zone)
mysql-bin.000002	32097	Write_rows	1	32138	table_id: 104 flags: STMT_END_F
mysql-bin.000002	32138	Table_map	1	32205	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	32205	Write_rows	1	32259	table_id: 105 flags: STMT_END_F
mysql-bin.000002	32259	Table_map	1	32328	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	32328	Write_rows	1	32397	table_id: 106 flags: STMT_END_F
mysql-bin.000002	32397	Table_map	1	32478	table_id: 107 (mysql.time_zone_transition_type)
